Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
6/14/2021,ID-SN,Sulawesi Selatan,8,4,44,-40,62679,956,61227,496,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.85,6648.96,0.42,101.41,10.14,1.53%,97.68%,0.47,
6/14/2021,ID-ST,Sulawesi Tengah,7,0,17,-10,13087,381,12497,209,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,2.37,4427.92,0.00,128.91,12.89,2.91%,95.49%,0.78,0.00
6/14/2021,ID-SG,Sulawesi Tenggara,3,0,3,0,10599,219,10118,262,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,4021.69,0.00,83.10,8.31,2.07%,95.46%,0.38,0.00
6/14/2021,ID-SA,Sulawesi Utara,22,0,2,20,15881,548,15040,293,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,8.33,6011.24,0.00,207.43,20.74,3.45%,94.70%,11.00,1.00
6/14/2021,ID-SB,Sumatera Barat,111,7,170,-66,47885,1089,43378,3418,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,20.11,8676.01,1.27,197.31,19.73,2.27%,90.59%,0.42,0.88
6/14/2021,ID-SS,Sumatera Selatan,88,10,289,-211,26311,1341,23592,1378,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.71,3201.81,1.22,163.19,16.32,5.10%,89.67%,0.61,0.91
6/14/2021,ID-SU,Sumatera Utara,193,9,119,65,33506,1113,29786,2607,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,12.97,2252.52,0.61,74.82,7.48,3.32%,88.90%,2.64,1.29
6/15/2021,ID-AC,Aceh,155,8,281,-134,17697,696,13304,3697,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,29.54,3372.62,1.52,132.64,13.26,3.93%,75.18%,0.93,1.33
6/15/2021,ID-BA,Bali,55,2,30,23,47857,1527,45924,406,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,13.05,11350.82,0.47,362.18,36.22,3.19%,95.96%,1.15,1.00
6/15/2021,ID-BT,Banten,141,1,54,86,51597,1288,47690,2619,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.15,4812.09,0.09,120.12,12.01,2.50%,92.43%,0.55,0.33
6/15/2021,ID-BE,Bengkulu,34,1,79,-46,8717,185,7828,704,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,17.00,4359.50,0.50,92.52,9.25,2.12%,89.80%,2.27,
6/15/2021,ID-JK,DKI Jakarta,1502,20,1194,288,452292,7489,425329,19474,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,138.48,41700.71,1.84,690.48,69.05,1.66%,94.04%,0.55,0.51
6/15/2021,ID-YO,Daerah Istimewa Yogyakarta,438,17,211,210,49617,1297,44294,4026,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,120.63,13664.77,4.68,357.20,35.72,2.61%,89.27%,1.02,3.40
6/15/2021,ID-GO,Gorontalo,18,0,0,18,5575,180,5339,56,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,15.25,4721.97,0.00,152.46,15.25,3.23%,95.77%,,0.00
6/15/2021,IDN,Indonesia,8161,164,6407,1590,1927708,53280,1757641,116787,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,30.77,7269.28,0.62,200.92,20.09,2.76%,91.18%,1.00,0.69
6/15/2021,ID-JA,Jambi,128,1,58,69,11247,207,9180,1860,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,36.64,3219.54,0.29,59.26,5.93,1.84%,81.62%,1.23,0.33
6/15/2021,ID-JB,Jawa Barat,1968,14,1258,696,334294,4498,305937,23859,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,43.58,7402.22,0.31,99.60,9.96,1.35%,91.52%,1.30,0.74
6/15/2021,ID-JT,Jawa Tengah,2191,20,886,1285,221834,9895,188256,23683,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,60.25,6100.36,0.55,272.11,27.21,4.46%,84.86%,1.18,0.35
6/15/2021,ID-JI,Jawa Timur,500,41,245,214,159961,11850,145051,3060,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,12.35,3951.70,1.01,292.74,29.27,7.41%,90.68%,1.24,1.17
6/15/2021,ID-KB,Kalimantan Barat,114,0,0,114,12446,116,11370,960,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,21.02,2295.12,0.00,21.39,2.14,0.93%,91.35%,,1.00
6/15/2021,ID-KS,Kalimantan Selatan,21,2,42,-23,35319,1048,33678,593,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,5.22,8779.16,0.50,260.50,26.05,2.97%,95.35%,1.62,1.00
6/15/2021,ID-KT,Kalimantan Tengah,95,0,61,34,23904,521,20054,3329,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,36.96,9300.12,0.00,202.70,20.27,2.18%,83.89%,2.07,0.00
6/15/2021,ID-KI,Kalimantan Timur,133,2,118,13,72891,1761,70095,1035,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,37.44,20520.01,0.56,495.75,49.58,2.42%,96.16%,2.15,1.00
6/15/2021,ID-KU,Kalimantan Utara,26,1,5,20,12499,193,11798,508,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,40.10,19276.47,1.54,297.65,29.77,1.54%,94.39%,5.20,
6/15/2021,ID-BB,Kepulauan Bangka Belitung,75,2,148,-75,19820,305,18696,819,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,54.36,14364.74,1.45,221.05,22.11,1.54%,94.33%,1.70,1.00
6/15/2021,ID-KR,Kepulauan Riau,219,0,0,219,20686,418,16526,3742,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,113.51,10721.47,0.00,216.65,21.66,2.02%,79.89%,1.83,0.00
6/15/2021,ID-LA,Lampung,109,3,62,44,19701,987,16585,2129,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,11.98,2165.99,0.33,108.51,10.85,5.01%,84.18%,0.85,0.75
6/15/2021,ID-MA,Maluku,16,2,12,2,7906,129,7462,315,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,8.66,4280.23,1.08,69.84,6.98,1.63%,94.38%,5.33,2.00
6/15/2021,ID-MU,Maluku Utara,26,0,32,-6,4647,121,4411,115,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,19.88,3553.29,0.00,92.52,9.25,2.60%,94.92%,3.25,1.00
6/15/2021,ID-NB,Nusa Tenggara Barat,43,1,198,-156,12670,476,9799,2395,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,8.16,2404.06,0.19,90.32,9.03,3.76%,77.34%,7.17,
6/15/2021,ID-NT,Nusa Tenggara Timur,14,0,4,10,17248,451,16035,762,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,2.59,3187.39,0.00,83.34,8.33,2.61%,92.97%,0.20,0.00
6/15/2021,ID-PA,Papua,11,1,6,4,20616,269,11556,8791,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.53,4749.85,0.23,61.98,6.20,1.30%,56.05%,2.75,
6/15/2021,ID-PB,Papua Barat,15,0,13,2,9489,175,9222,92,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,13.15,8318.57,0.00,153.41,15.34,1.84%,97.19%,1.50,1.00
6/15/2021,ID-RI,Riau,310,5,521,-216,66214,1779,60784,3651,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,51.04,10901.04,0.82,292.88,29.29,2.69%,91.80%,1.90,0.56
6/15/2021,ID-SR,Sulawesi Barat,4,0,0,4,5619,121,5405,93,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,2.56,3601.96,0.00,77.56,7.76,2.15%,96.19%,2.00,1.00
6/15/2021,ID-SN,Sulawesi Selatan,41,1,41,-1,62720,957,61268,495,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.35,6653.31,0.11,101.52,10.15,1.53%,97.68%,5.13,0.25
6/15/2021,ID-ST,Sulawesi Tengah,11,1,2,8,13098,382,12499,217,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.72,4431.64,0.34,129.25,12.92,2.92%,95.43%,1.57,
6/15/2021,ID-SG,Sulawesi Tenggara,11,0,0,11,10610,219,10118,273,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,4.17,4025.86,0.00,83.10,8.31,2.06%,95.36%,3.67,1.00
6/15/2021,ID-SA,Sulawesi Utara,19,0,6,13,15900,548,15046,306,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,7.19,6018.43,0.00,207.43,20.74,3.45%,94.63%,0.86,1.00
6/15/2021,ID-SB,Sumatera Barat,154,9,369,-224,48039,1098,43747,3194,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,27.90,8703.91,1.63,198.94,19.89,2.29%,91.07%,1.39,1.29
6/15/2021,ID-SS,Sumatera Selatan,152,7,95,50,26463,1348,23687,1428,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,18.50,3220.30,0.85,164.04,16.40,5.09%,89.51%,1.73,0.70
6/15/2021,ID-SU,Sumatera Utara,121,5,115,1,33627,1118,29901,2608,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,8.13,2260.66,0.34,75.16,7.52,3.32%,88.92%,0.63,0.56
6/16/2021,ID-AC,Aceh,133,9,51,73,17830,705,13355,3770,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,25.35,3397.97,1.72,134.36,13.44,3.95%,74.90%,0.86,1.13
6/16/2021,ID-BA,Bali,67,0,24,43,47924,1527,45948,449,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.89,11366.71,0.00,362.18,36.22,3.19%,95.88%,1.22,0.00
6/16/2021,ID-BT,Banten,157,3,38,116,51754,1291,47728,2735,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.64,4826.73,0.28,120.40,12.04,2.49%,92.22%,1.11,3.00
6/16/2021,ID-BE,Bengkulu,49,0,36,13,8766,185,7864,717,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,24.51,4384.01,0.00,92.52,9.25,2.11%,89.71%,1.44,0.00
6/16/2021,ID-JK,DKI Jakarta,2376,34,1276,1066,454668,7523,426605,20540,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,219.06,41919.78,3.13,693.61,69.36,1.65%,93.83%,1.58,1.70
6/16/2021,ID-YO,Daerah Istimewa Yogyakarta,534,15,278,241,50151,1312,44572,4267,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,147.07,13811.84,4.13,361.33,36.13,2.62%,88.88%,1.22,0.88
6/16/2021,ID-GO,Gorontalo,2,0,0,2,5577,180,5339,58,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,1.69,4723.67,0.00,152.46,15.25,3.23%,95.73%,0.11,1.00
6/16/2021,IDN,Indonesia,9944,196,6229,3519,1937652,53476,1763870,120306,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,37.50,7306.78,0.74,201.66,20.17,2.76%,91.03%,1.22,1.20
6/16/2021,ID-JA,Jambi,124,2,86,36,11371,209,9266,1896,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,35.50,3255.04,0.57,59.83,5.98,1.84%,81.49%,0.97,2.00
6/16/2021,ID-JB,Jawa Barat,2648,23,1628,997,336942,4521,307565,24856,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,58.63,7460.85,0.51,100.11,10.01,1.34%,91.28%,1.35,1.64
6/16/2021,ID-JT,Jawa Tengah,1823,23,576,1224,223657,9918,188832,24907,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,50.13,6150.49,0.63,272.74,27.27,4.43%,84.43%,0.83,1.15
6/16/2021,ID-JI,Jawa Timur,701,52,257,392,160662,11902,145308,3452,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,17.32,3969.02,1.28,294.03,29.40,7.41%,90.44%,1.40,1.27
6/16/2021,ID-KB,Kalimantan Barat,121,0,238,-117,12567,116,11608,843,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,22.31,2317.43,0.00,21.39,2.14,0.92%,92.37%,1.06,1.00
6/16/2021,ID-KS,Kalimantan Selatan,57,1,55,1,35376,1049,33733,594,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,14.17,8793.33,0.25,260.75,26.07,2.97%,95.36%,2.71,0.50
6/16/2021,ID-KT,Kalimantan Tengah,94,1,17,76,23998,522,20071,3405,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,36.57,9336.69,0.39,203.09,20.31,2.18%,83.64%,0.99,
6/16/2021,ID-KI,Kalimantan Timur,145,1,82,62,73036,1762,70177,1097,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,40.82,20560.83,0.28,496.03,49.60,2.41%,96.09%,1.09,0.50
6/16/2021,ID-KU,Kalimantan Utara,17,0,6,11,12516,193,11804,519,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,26.22,19302.69,0.00,297.65,29.77,1.54%,94.31%,0.65,0.00
6/16/2021,ID-BB,Kepulauan Bangka Belitung,91,2,112,-23,19911,307,18808,796,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,65.95,14430.70,1.45,222.50,22.25,1.54%,94.46%,1.21,1.00
6/16/2021,ID-KR,Kepulauan Riau,351,1,506,-156,21037,419,17032,3586,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,181.92,10903.39,0.52,217.17,21.72,1.99%,80.96%,1.60,
6/16/2021,ID-LA,Lampung,62,12,89,-39,19763,999,16674,2090,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,6.82,2172.81,1.32,109.83,10.98,5.05%,84.37%,0.57,4.00
6/16/2021,ID-MA,Maluku,43,1,2,40,7949,130,7464,355,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,23.28,4303.51,0.54,70.38,7.04,1.64%,93.90%,2.69,0.50
6/16/2021,ID-MU,Maluku Utara,8,0,11,-3,4655,121,4422,112,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.12,3559.40,0.00,92.52,9.25,2.60%,94.99%,0.31,1.00
6/16/2021,ID-NB,Nusa Tenggara Barat,5,0,42,-37,12675,476,9841,2358,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.95,2405.01,0.00,90.32,9.03,3.76%,77.64%,0.12,0.00
6/16/2021,ID-NT,Nusa Tenggara Timur,47,0,44,3,17295,451,16079,765,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,8.69,3196.08,0.00,83.34,8.33,2.61%,92.97%,3.36,1.00
6/16/2021,ID-PA,Papua,4,0,0,4,20620,269,11556,8795,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.92,4750.77,0.00,61.98,6.20,1.30%,56.04%,0.36,0.00
6/16/2021,ID-PB,Papua Barat,30,0,9,21,9519,175,9231,113,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,26.30,8344.87,0.00,153.41,15.34,1.84%,96.97%,2.00,1.00
6/16/2021,ID-RI,Riau,326,14,453,-141,66540,1793,61237,3510,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,53.67,10954.71,2.30,295.19,29.52,2.69%,92.03%,1.05,2.80
6/16/2021,ID-SR,Sulawesi Barat,2,0,1,1,5621,121,5406,94,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,3603.24,0.00,77.56,7.76,2.15%,96.18%,0.50,1.00
6/16/2021,ID-SN,Sulawesi Selatan,32,1,3,28,62752,958,61271,523,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.39,6656.71,0.11,101.62,10.16,1.53%,97.64%,0.78,1.00
6/16/2021,ID-ST,Sulawesi Tengah,16,0,9,7,13114,382,12508,224,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,5.41,4437.05,0.00,129.25,12.92,2.91%,95.38%,1.45,0.00
6/16/2021,ID-SG,Sulawesi Tenggara,11,0,2,9,10621,219,10120,282,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,4.17,4030.03,0.00,83.10,8.31,2.06%,95.28%,1.00,1.00
6/16/2021,ID-SA,Sulawesi Utara,0,0,6,-6,15900,548,15052,300,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6018.43,0.00,207.43,20.74,3.45%,94.67%,0.00,1.00
6/16/2021,ID-SB,Sumatera Barat,214,4,233,-23,48253,1102,43980,3171,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,38.77,8742.68,0.72,199.66,19.97,2.28%,91.14%,1.39,0.44
6/16/2021,ID-SS,Sumatera Selatan,138,6,163,-31,26601,1354,23850,1397,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,16.79,3237.10,0.73,164.77,16.48,5.09%,89.66%,0.91,0.86
6/16/2021,ID-SU,Sumatera Utara,136,6,95,35,33763,1124,29996,2643,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,9.14,2269.80,0.40,75.56,7.56,3.33%,88.84%,1.12,1.20
6/17/2021,ID-AC,Aceh,140,4,88,48,17970,709,13443,3818,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,26.68,3424.65,0.76,135.12,13.51,3.95%,74.81%,1.05,0.44
6/17/2021,ID-BA,Bali,65,1,39,25,47989,1528,45987,474,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.42,11382.13,0.24,362.41,36.24,3.18%,95.83%,0.97,
6/17/2021,ID-BT,Banten,168,6,31,131,51922,1297,47759,2866,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,15.67,4842.40,0.56,120.96,12.10,2.50%,91.98%,1.07,2.00
6/17/2021,ID-BE,Bengkulu,30,0,30,0,8796,185,7894,717,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,15.00,4399.01,0.00,92.52,9.25,2.10%,89.75%,0.61,1.00
6/17/2021,ID-JK,DKI Jakarta,4144,50,1877,2217,458812,7573,428482,22757,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,382.07,42301.85,4.61,698.22,69.82,1.65%,93.39%,1.74,1.47
6/17/2021,ID-YO,Daerah Istimewa Yogyakarta,595,18,270,307,50746,1330,44842,4574,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,163.87,13975.71,4.96,366.29,36.63,2.62%,88.37%,1.11,1.20
6/17/2021,ID-GO,Gorontalo,0,0,1,-1,5577,180,5340,57,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,4723.67,0.00,152.46,15.25,3.23%,95.75%,0.00,1.00
6/17/2021,IDN,Indonesia,12624,277,7350,4997,1950276,53753,1771220,125303,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,47.60,7354.38,1.04,202.70,20.27,2.76%,90.82%,1.27,1.41
6/17/2021,ID-JA,Jambi,132,3,87,42,11503,212,9353,1938,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,37.79,3292.82,0.86,60.69,6.07,1.84%,81.31%,1.06,1.50
6/17/2021,ID-JB,Jawa Barat,2571,22,1156,1393,339513,4543,308721,26249,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,56.93,7517.78,0.49,100.59,10.06,1.34%,90.93%,0.97,0.96
6/17/2021,ID-JT,Jawa Tengah,1913,59,991,863,225570,9977,189823,25770,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,52.61,6203.10,1.62,274.36,27.44,4.42%,84.15%,1.05,2.57
6/17/2021,ID-JI,Jawa Timur,721,59,339,323,161383,11961,145647,3775,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,17.81,3986.83,1.46,295.49,29.55,7.41%,90.25%,1.03,1.13
